Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad,Demanda_Futura_LT,Target_Riesgo_Quiebre,Ventas_Lag_1d,Stock_Lag_1d,Ventas_Media_3d,Ventas_Media_7d,Ventas_Max_7d,Demanda_Estimada_LT,Dias_Cobertura,Gap_Estimado_LT,Ratio_Cobertura_LT,Dia_Semana,Semana_Anio,Dia_Mes,Promocion_Activa_Num
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Occidente,215,690,5,0,24.22,Despejado,15000,10.15,1025.0,1,225.0,915.0,208.0,203.85714285714286,227.0,1019.2857142857143,3.3847231955150665,-329.28571428571433,0.6769446391030133,5,14,6,0
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Occidente,198,1048,5,0,22.55,Despejado,15000,10.49,1053.0,1,215.0,690.0,214.0,202.14285714285714,225.0,1010.7142857142857,5.184452296819788,37.285714285714334,1.0368904593639576,6,14,7,0
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Occidente,211,1441,5,0,23.48,Despejado,15000,10.16,1062.0,0,198.0,1048.0,212.66666666666666,202.14285714285714,225.0,1010.7142857142857,7.128621908127209,430.28571428571433,1.4257243816254417,0,15,8,0
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Occidente,192,1179,5,0,23.12,Despejado,15000,11.05,1059.0,0,211.0,1441.0,208.0,204.85714285714286,225.0,1024.2857142857142,5.7552301255230125,154.71428571428578,1.1510460251046026,1,15,9,0
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Occidente,214,442,5,1,23.64,Despejado,15000,9.21,1049.0,1,192.0,1179.0,200.33333333333334,205.71428571428572,225.0,1028.5714285714287,2.148611111111111,-586.5714285714287,0.42972222222222217,2,15,10,1
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Occidente,210,975,5,0,23.79,Despejado,15000,11.12,1043.0,1,214.0,442.0,205.66666666666666,208.14285714285714,225.0,1040.7142857142858,4.684282772820865,-65.71428571428578,0.9368565545641729,3,15,11,0
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Occidente,226,274,5,0,24.2,Lluvia,15000,12.1,1025.0,1,210.0,975.0,205.33333333333334,209.28571428571428,225.0,1046.4285714285713,1.3092150170648464,-772.4285714285713,0.2618430034129693,4,15,12,0
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Occidente,220,1176,5,0,23.65,Despejado,15000,10.5,1011.0,0,226.0,274.0,216.66666666666666,209.42857142857142,226.0,1047.142857142857,5.6152796725784455,128.8571428571429,1.123055934515689,5,15,13,0
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Occidente,189,848,5,0,23.0,Despejado,15000,9.95,1006.0,1,220.0,1176.0,218.66666666666666,210.14285714285714,226.0,1050.7142857142858,4.035350101971448,-202.71428571428578,0.8070700203942895,6,15,14,0
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Occidente,204,898,5,0,23.16,Despejado,15000,11.89,977.0,1,189.0,848.0,211.66666666666666,208.85714285714286,226.0,1044.2857142857142,4.299589603283174,-146.28571428571422,0.8599179206566347,0,16,15,0
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Occidente,204,651,5,0,24.27,Despejado,15000,9.57,989.0,1,204.0,898.0,204.33333333333334,207.85714285714286,226.0,1039.2857142857142,3.131958762886598,-388.2857142857142,0.6263917525773196,1,16,16,0
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Occidente,208,1365,5,0,23.82,Despejado,15000,10.76,995.0,0,204.0,651.0,199.0,209.57142857142858,226.0,1047.857142857143,6.513292433537832,317.1428571428571,1.3026584867075663,2,16,17,0
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Occidente,206,1030,5,1,23.89,Despejado,15000,9.94,992.0,0,208.0,1365.0,205.33333333333334,208.71428571428572,226.0,1043.5714285714287,4.934976043805612,-13.571428571428669,0.9869952087611225,3,16,18,1
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Occidente,184,462,5,1,23.76,Despejado,15000,11.69,1021.0,1,206.0,1030.0,206.0,208.14285714285714,226.0,1040.7142857142858,2.2196293754289638,-578.7142857142858,0.4439258750857927,4,16,19,1
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Occidente,175,1804,5,1,23.79,Lluvia,15000,10.96,1034.0,0,184.0,462.0,199.33333333333334,202.14285714285714,220.0,1010.7142857142857,8.924381625441697,793.2857142857143,1.7848763250883393,5,16,20,1
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Occidente,216,1859,5,1,23.56,Despejado,15000,10.64,1005.0,0,175.0,1804.0,188.33333333333334,195.71428571428572,208.0,978.5714285714287,9.498540145985402,880.4285714285713,1.89970802919708,6,16,21,1
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Occidente,214,887,5,0,24.38,Despejado,15000,10.63,1030.0,1,216.0,1859.0,191.66666666666666,199.57142857142858,216.0,997.8571428571429,4.444523979957051,-110.85714285714289,0.8889047959914101,0,17,22,0
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Occidente,203,980,5,0,22.7,Despejado,15000,9.57,1038.0,1,214.0,887.0,201.66666666666666,201.0,216.0,1005.0,4.875621890547263,-25.0,0.9751243781094527,1,17,23,0
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Occidente,213,131,5,0,23.57,Despejado,15000,11.86,1036.0,1,203.0,980.0,211.0,200.85714285714286,216.0,1004.2857142857143,0.6522048364153628,-873.2857142857143,0.13044096728307253,2,17,24,0
2024-03-01,HZ-Salsa-Roja-200g,CEDI_Sur,189,1501,5,0,23.91,Despejado,15000,9.28,1042.0,0,189.0,1501.0,189.0,189.0,189.0,945.0,7.941798941798941,556.0,1.5883597883597884,4,9,1,0
2024-03-02,HZ-Salsa-Roja-200g,CEDI_Sur,216,522,5,0,24.44,Despejado,15000,10.9,1008.0,1,189.0,1501.0,189.0,189.0,189.0,945.0,2.761904761904762,-423.0,0.5523809523809524,5,9,2,0
2024-03-03,HZ-Salsa-Roja-200g,CEDI_Sur,200,1362,5,0,23.29,Tormenta,15000,10.64,1012.0,0,216.0,522.0,202.5,202.5,216.0,1012.5,6.725925925925926,349.5,1.3451851851851853,6,9,3,0
2024-03-04,HZ-Salsa-Roja-200g,CEDI_Sur,205,1488,5,1,23.05,Lluvia,15000,12.03,1023.0,0,200.0,1362.0,201.66666666666666,201.66666666666666,216.0,1008.3333333333333,7.378512396694215,479.66666666666674,1.4757024793388431,0,10,4,1
2024-03-05,HZ-Salsa-Roja-200g,CEDI_Sur,205,1289,5,0,23.7,Lluvia,15000,9.72,1027.0,0,205.0,1488.0,207.0,202.5,216.0,1012.5,6.3654320987654325,276.5,1.2730864197530865,1,10,5,0
2024-03-06,HZ-Salsa-Roja-200g,CEDI_Sur,216,1769,5,0,22.99,Despejado,15000,13.48,1005.0,0,205.0,1289.0,203.33333333333334,203.0,216.0,1015.0,8.714285714285714,754.0,1.7428571428571429,2,10,6,0
2024-03-07,HZ-Salsa-Roja-200g,CEDI_Sur,182,681,5,1,22.83,Despejado,15000,10.38,1047.0,1,216.0,1769.0,208.66666666666666,205.16666666666666,216.0,1025.8333333333333,3.319252640129976,-344.83333333333326,0.6638505280259952,3,10,7,1
2024-03-08,HZ-Salsa-Roja-200g,CEDI_Sur,204,998,5,1,22.53,Despejado,15000,9.29,1055.0,1,182.0,681.0,201.0,201.85714285714286,216.0,1009.2857142857143,4.944090587402689,-11.285714285714334,0.9888181174805378,4,10,8,1
2024-03-09,HZ-Salsa-Roja-200g,CEDI_Sur,216,1157,5,0,23.39,Tormenta,15000,9.35,1011.0,0,204.0,998.0,200.66666666666666,204.0,216.0,1020.0,5.671568627450981,137.0,1.134313725490196,5,10,9,0
2024-03-10,HZ-Salsa-Roja-200g,CEDI_Sur,209,1672,5,0,23.62,Despejado,15000,8.18,1007.0,0,216.0,1157.0,200.66666666666666,204.0,216.0,1020.0,8.196078431372548,652.0,1.6392156862745098,6,10,10,0
2024-03-11,HZ-Salsa-Roja-200g,CEDI_Sur,194,1966,5,0,24.52,Tormenta,15000,10.78,1028.0,0,209.0,1672.0,209.66666666666666,205.28571428571428,216.0,1026.4285714285713,9.576896311760613,939.5714285714287,1.9153792623521226,0,11,11,0
2024-03-12,HZ-Salsa-Roja-200g,CEDI_Sur,224,391,5,0,23.51,Despejado,15000,8.03,997.0,1,194.0,1966.0,206.33333333333334,203.71428571428572,216.0,1018.5714285714287,1.9193548387096773,-627.5714285714287,0.38387096774193546,1,11,12,0
2024-03-13,HZ-Salsa-Roja-200g,CEDI_Sur,212,589,5,0,24.12,Lluvia,15000,8.3,964.0,1,224.0,391.0,209.0,206.42857142857142,224.0,1032.142857142857,2.853287197231834,-443.1428571428571,0.5706574394463668,2,11,13,0
2024-03-14,HZ-Salsa-Roja-200g,CEDI_Sur,172,1376,5,1,23.59,Despejado,15000,11.08,1015.0,0,212.0,589.0,210.0,205.85714285714286,224.0,1029.2857142857142,6.684247050659264,346.7142857142858,1.3368494101318529,3,11,14,1
2024-03-15,HZ-Salsa-Roja-200g,CEDI_Sur,205,608,5,0,23.52,Despejado,15000,11.46,1013.0,1,172.0,1376.0,202.66666666666666,204.42857142857142,224.0,1022.1428571428571,2.974143955276031,-414.1428571428571,0.5948287910552061,4,11,15,0
2024-03-16,HZ-Salsa-Roja-200g,CEDI_Sur,215,1062,5,0,23.63,Lluvia,15000,11.14,1005.0,0,205.0,608.0,196.33333333333334,204.57142857142858,224.0,1022.8571428571429,5.1913407821229045,39.14285714285711,1.038268156424581,5,11,16,0
2024-03-17,HZ-Salsa-Roja-200g,CEDI_Sur,193,963,5,0,23.22,Despejado,15000,10.29,1007.0,1,215.0,1062.0,197.33333333333334,204.42857142857142,224.0,1022.1428571428571,4.710691823899372,-59.14285714285711,0.9421383647798742,6,11,17,0
2024-03-18,HZ-Salsa-Roja-200g,CEDI_Sur,179,851,5,0,22.68,Despejado,15000,8.87,1027.0,1,193.0,963.0,204.33333333333334,202.14285714285714,224.0,1010.7142857142857,4.209893992932862,-159.71428571428567,0.8419787985865724,0,12,18,0
2024-03-19,HZ-Salsa-Roja-200g,CEDI_Sur,223,1922,5,0,23.39,Despejado,15000,7.86,1009.0,0,179.0,851.0,195.66666666666666,200.0,224.0,1000.0,9.61,922.0,1.922,1,12,19,0
2024-03-20,HZ-Salsa-Roja-200g,CEDI_Sur,203,323,5,1,24.12,Despejado,15000,8.58,1008.0,1,223.0,1922.0,198.33333333333334,199.85714285714286,223.0,999.2857142857143,1.6161543959971407,-676.2857142857143,0.32323087919942817,2,12,20,1
2024-03-21,HZ-Salsa-Roja-200g,CEDI_Sur,207,1587,5,1,24.03,Despejado,15000,11.12,1023.0,0,203.0,323.0,201.66666666666666,198.57142857142858,223.0,992.8571428571429,7.992086330935251,594.1428571428571,1.5984172661870504,3,12,21,1
2024-03-22,HZ-Salsa-Roja-200g,CEDI_Sur,195,439,5,0,23.93,Tormenta,15000,10.11,1024.0,1,207.0,1587.0,211.0,203.57142857142858,223.0,1017.8571428571429,2.156491228070175,-578.8571428571429,0.43129824561403507,4,12,22,0
2024-03-23,HZ-Salsa-Roja-200g,CEDI_Sur,199,474,5,0,24.05,Despejado,15000,9.87,1005.0,1,195.0,439.0,201.66666666666666,202.14285714285714,223.0,1010.7142857142857,2.344876325088339,-536.7142857142857,0.46897526501766784,5,12,23,0
2024-03-24,HZ-Salsa-Roja-200g,CEDI_Sur,205,1768,5,0,24.04,Despejado,15000,12.52,992.0,0,199.0,474.0,200.33333333333334,199.85714285714286,223.0,999.2857142857143,8.846318799142244,768.7142857142857,1.7692637598284489,6,12,24,0
2024-03-25,HZ-Salsa-Roja-200g,CEDI_Sur,202,493,5,0,23.36,Despejado,15000,11.55,1005.0,1,205.0,1768.0,199.66666666666666,201.57142857142858,223.0,1007.8571428571429,2.4457831325301203,-514.8571428571429,0.4891566265060241,0,13,25,0
2024-03-26,HZ-Salsa-Roja-200g,CEDI_Sur,222,1356,5,0,23.03,Despejado,15000,12.25,973.0,0,202.0,493.0,202.0,204.85714285714286,223.0,1024.2857142857142,6.619246861924686,331.7142857142858,1.3238493723849374,1,13,26,0
2024-03-27,HZ-Salsa-Roja-200g,CEDI_Sur,196,707,5,0,23.26,Despejado,15000,11.85,969.0,1,222.0,1356.0,209.66666666666666,204.71428571428572,222.0,1023.5714285714287,3.4535938590369852,-316.57142857142867,0.690718771807397,2,13,27,0
2024-03-28,HZ-Salsa-Roja-200g,CEDI_Sur,180,1232,5,0,24.03,Despejado,15000,10.72,970.0,0,196.0,707.0,206.66666666666666,203.71428571428572,222.0,1018.5714285714287,6.047685834502103,213.42857142857133,1.2095371669004207,3,13,28,0
2024-03-29,HZ-Salsa-Roja-200g,CEDI_Sur,192,926,5,0,23.35,Tormenta,15000,10.26,981.0,1,180.0,1232.0,199.33333333333334,199.85714285714286,222.0,999.2857142857143,4.633309506790565,-73.28571428571433,0.9266619013581129,4,13,29,0
2024-03-30,HZ-Salsa-Roja-200g,CEDI_Sur,215,771,5,0,23.12,Despejado,15000,10.51,976.0,1,192.0,926.0,189.33333333333334,199.42857142857142,222.0,997.1428571428571,3.8660458452722066,-226.1428571428571,0.7732091690544413,5,13,30,0
2024-03-31,HZ-Salsa-Roja-200g,CEDI_Sur,190,158,5,0,23.53,Despejado,15000,9.09,992.0,1,215.0,771.0,195.66666666666666,201.71428571428572,222.0,1008.5714285714287,0.78328611898017,-850.5714285714287,0.15665722379603397,6,13,31,0
2024-04-01,HZ-Salsa-Roja-200g,CEDI_Sur,192,1148,5,1,24.1,Lluvia,15000,9.24,1002.0,0,190.0,158.0,199.0,199.57142857142858,222.0,997.8571428571429,5.752326413743736,150.1428571428571,1.1504652827487474,0,14,1,1
2024-04-02,HZ-Salsa-Roja-200g,CEDI_Sur,181,581,5,0,23.11,Despejado,15000,9.74,1042.0,1,192.0,1148.0,199.0,198.14285714285714,222.0,990.7142857142857,2.932227829848594,-409.71428571428567,0.5864455659697189,1,14,2,0
2024-04-03,HZ-Salsa-Roja-200g,CEDI_Sur,203,1693,5,0,23.38,Despejado,15000,8.83,1043.0,0,181.0,581.0,187.66666666666666,192.28571428571428,215.0,961.4285714285713,8.804606240713225,731.5714285714287,1.760921248142645,2,14,3,0
2024-04-04,HZ-Salsa-Roja-200g,CEDI_Sur,210,1774,5,0,23.8,Despejado,15000,10.27,1024.0,0,203.0,1693.0,192.0,193.28571428571428,215.0,966.4285714285713,9.178122690317812,807.5714285714287,1.8356245380635627,3,14,4,0
2024-04-05,HZ-Salsa-Roja-200g,CEDI_Sur,206,821,5,0,23.31,Despejado,15000,9.96,980.0,1,210.0,1774.0,198.0,197.57142857142858,215.0,987.8571428571429,4.1554591467823565,-166.8571428571429,0.8310918293564714,4,14,5,0
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Sur,202,1219,5,0,23.08,Lluvia,15000,10.89,1003.0,0,206.0,821.0,206.33333333333334,199.57142857142858,215.0,997.8571428571429,6.108088761632068,221.1428571428571,1.2216177523264138,5,14,6,0
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Sur,221,1408,5,0,23.64,Despejado,15000,11.7,1004.0,0,202.0,1219.0,206.0,197.71428571428572,210.0,988.5714285714287,7.121387283236994,419.42857142857133,1.4242774566473988,6,14,7,0
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Sur,204,614,5,0,23.92,Despejado,15000,11.01,991.0,1,221.0,1408.0,209.66666666666666,202.14285714285714,221.0,1010.7142857142857,3.0374558303886925,-396.71428571428567,0.6074911660777386,0,15,8,0
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Sur,191,858,5,0,23.94,Despejado,15000,11.2,1000.0,1,204.0,614.0,209.0,203.85714285714286,221.0,1019.2857142857143,4.2088297126839525,-161.28571428571433,0.8417659425367904,1,15,9,0
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Sur,162,1090,5,1,23.75,Despejado,15000,11.05,1025.0,0,191.0,858.0,205.33333333333334,205.28571428571428,221.0,1026.4285714285713,5.309672929714684,63.57142857142867,1.0619345859429368,2,15,10,1
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Sur,225,1987,5,1,21.98,Despejado,15000,10.08,1009.0,0,162.0,1090.0,185.66666666666666,199.42857142857142,221.0,997.1428571428571,9.963467048710603,989.8571428571429,1.9926934097421205,3,15,11,1
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Sur,222,1847,5,0,23.99,Despejado,15000,9.1,984.0,0,225.0,1987.0,192.66666666666666,201.57142857142858,225.0,1007.8571428571429,9.163004961020553,839.1428571428571,1.8326009922041104,4,15,12,0
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Sur,191,1885,5,0,23.37,Despejado,15000,10.29,1020.0,0,222.0,1847.0,203.0,203.85714285714286,225.0,1019.2857142857143,9.24667133847232,865.7142857142857,1.8493342676944637,5,15,13,0
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Sur,200,141,5,0,23.41,Despejado,15000,8.51,1036.0,1,191.0,1885.0,212.66666666666666,202.28571428571428,225.0,1011.4285714285713,0.6970338983050848,-870.4285714285713,0.13940677966101697,6,15,14,0
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Sur,187,1935,5,0,24.4,Despejado,15000,10.35,1065.0,0,200.0,141.0,204.33333333333334,199.28571428571428,225.0,996.4285714285713,9.70967741935484,938.5714285714287,1.941935483870968,0,16,15,0
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Sur,209,1999,5,1,23.32,Despejado,15000,9.2,1055.0,0,187.0,1935.0,192.66666666666666,196.85714285714286,225.0,984.2857142857143,10.15457184325109,1014.7142857142857,2.0309143686502176,1,16,16,1
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Sur,197,321,5,0,23.67,Despejado,15000,10.9,1055.0,1,209.0,1999.0,198.66666666666666,199.42857142857142,225.0,997.1428571428571,1.609598853868195,-676.1428571428571,0.321919770773639,2,16,17,0
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Sur,227,1961,5,1,23.09,Despejado,15000,10.51,1023.0,0,197.0,321.0,197.66666666666666,204.42857142857142,225.0,1022.1428571428571,9.592592592592593,938.8571428571429,1.9185185185185185,3,16,18,1
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Sur,216,951,5,0,22.88,Tormenta,15000,10.47,1019.0,1,227.0,1961.0,211.0,204.71428571428572,227.0,1023.5714285714287,4.645498953244941,-72.57142857142867,0.9290997906489881,4,16,19,0
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Sur,216,516,5,0,23.17,Despejado,15000,10.11,1008.0,1,216.0,951.0,213.33333333333334,203.85714285714286,227.0,1019.2857142857143,2.5311843027330063,-503.28571428571433,0.5062368605466012,5,16,20,0
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Sur,199,257,5,0,23.1,Despejado,15000,10.54,1027.0,1,216.0,516.0,219.66666666666666,207.42857142857142,227.0,1037.142857142857,1.2389807162534436,-780.1428571428571,0.24779614325068872,6,16,21,0
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Sur,197,1508,5,0,22.93,Despejado,15000,10.59,1020.0,0,199.0,257.0,210.33333333333334,207.28571428571428,227.0,1036.4285714285713,7.274982770503102,471.57142857142867,1.4549965541006205,0,17,22,0
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Sur,195,293,5,0,23.31,Despejado,15000,10.73,1022.0,1,197.0,1508.0,204.0,208.71428571428572,227.0,1043.5714285714287,1.403832991101985,-750.5714285714287,0.28076659822039696,1,17,23,0
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Sur,212,1980,5,0,22.86,Despejado,15000,11.22,1011.0,0,195.0,293.0,197.0,206.71428571428572,227.0,1033.5714285714287,9.578438147892191,946.4285714285713,1.915687629578438,2,17,24,0
2024-03-01,HZ-Salsa-Verde-200g,CEDI_Bajio,188,1007,5,0,24.78,Despejado,15000,10.89,1013.0,1,188.0,1007.0,188.0,188.0,188.0,940.0,5.3563829787234045,67.0,1.0712765957446808,4,9,1,0
2024-03-02,HZ-Salsa-Verde-200g,CEDI_Bajio,183,513,5,0,24.35,Despejado,15000,11.37,1045.0,1,188.0,1007.0,188.0,188.0,188.0,940.0,2.728723404255319,-427.0,0.5457446808510639,5,9,2,0
2024-03-03,HZ-Salsa-Verde-200g,CEDI_Bajio,209,1958,5,0,24.57,Despejado,15000,10.73,1013.0,0,183.0,513.0,185.5,185.5,188.0,927.5,10.555256064690028,1030.5,2.1110512129380052,6,9,3,0
2024-03-04,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1264,5,0,23.53,Despejado,15000,9.66,1005.0,0,209.0,1958.0,193.33333333333334,193.33333333333334,209.0,966.6666666666667,6.537931034482758,297.33333333333326,1.3075862068965516,0,10,4,0
2024-03-05,HZ-Salsa-Verde-200g,CEDI_Bajio,213,288,5,0,23.31,Despejado,15000,9.44,995.0,1,203.0,1264.0,198.33333333333334,195.75,209.0,978.75,1.471264367816092,-690.75,0.2942528735632184,1,10,5,0
2024-03-06,HZ-Salsa-Verde-200g,CEDI_Bajio,205,1304,5,0,23.99,Despejado,15000,11.22,989.0,0,213.0,288.0,208.33333333333334,199.2,213.0,996.0,6.546184738955824,308.0,1.3092369477911647,2,10,6,0
2024-03-07,HZ-Salsa-Verde-200g,CEDI_Bajio,215,795,5,0,23.34,Lluvia,15000,10.4,983.0,1,205.0,1304.0,207.0,200.16666666666666,213.0,1000.8333333333333,3.971690258118235,-205.83333333333326,0.794338051623647,3,10,7,0
2024-03-08,HZ-Salsa-Verde-200g,CEDI_Bajio,177,797,5,0,23.28,Despejado,15000,11.95,1012.0,1,215.0,795.0,211.0,202.28571428571428,215.0,1011.4285714285713,3.9399717514124295,-214.42857142857133,0.787994350282486,4,10,8,0
2024-03-09,HZ-Salsa-Verde-200g,CEDI_Bajio,195,1106,5,0,24.28,Despejado,15000,10.43,1023.0,0,177.0,797.0,199.0,200.71428571428572,215.0,1003.5714285714287,5.510320284697508,102.42857142857133,1.1020640569395017,5,10,9,0
2024-03-10,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1190,5,0,24.25,Lluvia,15000,12.14,1021.0,0,195.0,1106.0,195.66666666666666,202.42857142857142,215.0,1012.1428571428571,5.878616796047989,177.8571428571429,1.1757233592095977,6,10,10,0
2024-03-11,HZ-Salsa-Verde-200g,CEDI_Bajio,199,1227,5,0,23.54,Despejado,15000,9.32,1013.0,0,203.0,1190.0,191.66666666666666,201.57142857142858,215.0,1007.8571428571429,6.087172218284904,219.1428571428571,1.2174344436569808,0,11,11,0
2024-03-12,HZ-Salsa-Verde-200g,CEDI_Bajio,209,530,5,0,22.92,Despejado,15000,8.96,1007.0,1,199.0,1227.0,199.0,201.0,215.0,1005.0,2.63681592039801,-475.0,0.527363184079602,1,11,12,0
2024-03-13,HZ-Salsa-Verde-200g,CEDI_Bajio,206,1005,5,0,23.48,Despejado,15000,10.76,1002.0,0,209.0,530.0,203.66666666666666,200.42857142857142,215.0,1002.1428571428571,5.014255167498218,2.8571428571428896,1.0028510334996437,2,11,13,0
2024-03-14,HZ-Salsa-Verde-200g,CEDI_Bajio,206,713,5,0,23.85,Lluvia,15000,11.46,965.0,1,206.0,1005.0,204.66666666666666,200.57142857142858,215.0,1002.8571428571429,3.554843304843305,-289.8571428571429,0.710968660968661,3,11,14,0
2024-03-15,HZ-Salsa-Verde-200g,CEDI_Bajio,201,823,5,0,22.4,Despejado,15000,9.46,981.0,1,206.0,713.0,207.0,199.28571428571428,209.0,996.4285714285713,4.129749103942652,-173.42857142857133,0.8259498207885305,4,11,15,0
2024-03-16,HZ-Salsa-Verde-200g,CEDI_Bajio,191,271,5,0,23.32,Despejado,15000,11.29,1005.0,1,201.0,823.0,204.33333333333334,202.71428571428572,209.0,1013.5714285714287,1.3368569415081042,-742.5714285714287,0.2673713883016208,5,11,16,0
2024-03-17,HZ-Salsa-Verde-200g,CEDI_Bajio,203,72,5,0,22.58,Despejado,15000,11.67,978.0,1,191.0,271.0,199.33333333333334,202.14285714285714,209.0,1010.7142857142857,0.3561837455830389,-938.7142857142857,0.07123674911660778,6,11,17,0
2024-03-18,HZ-Salsa-Verde-200g,CEDI_Bajio,201,1236,5,1,23.98,Despejado,15000,11.01,1009.0,0,203.0,72.0,198.33333333333334,202.14285714285714,209.0,1010.7142857142857,6.114487632508834,225.28571428571433,1.2228975265017668,0,12,18,1
2024-03-19,HZ-Salsa-Verde-200g,CEDI_Bajio,169,871,5,0,23.34,Despejado,15000,11.1,1051.0,1,201.0,1236.0,198.33333333333334,202.42857142857142,209.0,1012.1428571428571,4.302752293577982,-141.1428571428571,0.8605504587155963,1,12,19,0
2024-03-20,HZ-Salsa-Verde-200g,CEDI_Bajio,217,1676,5,0,23.22,Lluvia,15000,9.04,1020.0,0,169.0,871.0,191.0,196.71428571428572,206.0,983.5714285714287,8.5199709513435,692.4285714285713,1.7039941902687,2,12,20,0
2024-03-21,HZ-Salsa-Verde-200g,CEDI_Bajio,215,1241,5,0,24.41,Lluvia,15000,10.54,982.0,0,217.0,1676.0,195.66666666666666,198.28571428571428,217.0,991.4285714285713,6.258645533141211,249.57142857142867,1.251729106628242,3,12,21,0
2024-03-22,HZ-Salsa-Verde-200g,CEDI_Bajio,176,1723,5,1,23.43,Despejado,15000,8.09,1002.0,0,215.0,1241.0,200.33333333333334,199.57142857142858,217.0,997.8571428571429,8.633500357909806,725.1428571428571,1.7267000715819614,4,12,22,1
2024-03-23,HZ-Salsa-Verde-200g,CEDI_Bajio,232,1647,5,0,23.48,Despejado,15000,9.74,976.0,0,176.0,1723.0,202.66666666666666,196.0,217.0,980.0,8.403061224489797,667.0,1.6806122448979592,5,12,23,0
2024-03-24,HZ-Salsa-Verde-200g,CEDI_Bajio,211,507,5,0,24.72,Despejado,15000,9.32,969.0,1,232.0,1647.0,207.66666666666666,201.85714285714286,232.0,1009.2857142857143,2.5116772823779194,-502.28571428571433,0.5023354564755839,6,12,24,0
2024-03-25,HZ-Salsa-Verde-200g,CEDI_Bajio,186,579,5,0,23.74,Despejado,15000,10.87,1015.0,1,211.0,507.0,206.33333333333334,203.0,232.0,1015.0,2.852216748768473,-436.0,0.5704433497536946,0,13,25,0
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Bajio,177,1661,5,0,23.18,Tormenta,15000,8.51,1037.0,0,186.0,579.0,209.66666666666666,200.85714285714286,232.0,1004.2857142857143,8.269559032716927,656.7142857142857,1.6539118065433853,1,13,26,0
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Bajio,196,236,5,0,23.55,Lluvia,15000,8.98,1043.0,1,177.0,1661.0,191.33333333333334,202.0,232.0,1010.0,1.1683168316831682,-774.0,0.23366336633663368,2,13,27,0
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Bajio,206,1408,5,0,23.99,Despejado,15000,11.02,1038.0,0,196.0,236.0,186.33333333333334,199.0,232.0,995.0,7.075376884422111,413.0,1.4150753768844222,3,13,28,0
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Bajio,204,1746,5,0,23.61,Despejado,15000,9.47,1037.0,0,206.0,1408.0,193.0,197.71428571428572,232.0,988.5714285714287,8.830924855491329,757.4285714285713,1.7661849710982658,4,13,29,0
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Bajio,232,954,5,1,22.53,Despejado,15000,11.37,1019.0,1,204.0,1746.0,202.0,201.71428571428572,232.0,1008.5714285714287,4.729461756373937,-54.57142857142867,0.9458923512747874,5,13,30,1
