Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad,Demanda_Futura_LT,Target_Riesgo_Quiebre,Ventas_Lag_1d,Stock_Lag_1d,Ventas_Media_3d,Ventas_Media_7d,Ventas_Max_7d,Demanda_Estimada_LT,Dias_Cobertura,Gap_Estimado_LT,Ratio_Cobertura_LT,Dia_Semana,Semana_Anio,Dia_Mes,Promocion_Activa_Num,Riesgo_Probabilidad,Alerta_Riesgo
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Sur,202,1219,5,0,23.08,Lluvia,15000,10.89,1003.0,0,206.0,821.0,206.33333333333331,199.57142857142856,215.0,997.8571428571428,6.108088761632068,221.1428571428571,1.2216177523264138,5,14,6,0,0.0010230537,0
2024-04-07,HZ-Salsa-Roja-200g,CEDI_Sur,221,1408,5,0,23.64,Despejado,15000,11.7,1004.0,0,202.0,1219.0,206.0,197.7142857142857,210.0,988.5714285714288,7.121387283236994,419.4285714285713,1.4242774566473988,6,14,7,0,0.00044694933,0
2024-04-08,HZ-Salsa-Roja-200g,CEDI_Sur,204,614,5,0,23.92,Despejado,15000,11.01,991.0,1,221.0,1408.0,209.66666666666663,202.14285714285717,221.0,1010.7142857142856,3.0374558303886925,-396.71428571428567,0.6074911660777386,0,15,8,0,0.9992555,1
2024-04-09,HZ-Salsa-Roja-200g,CEDI_Sur,191,858,5,0,23.94,Despejado,15000,11.2,1000.0,1,204.0,614.0,209.0,203.8571428571429,221.0,1019.2857142857144,4.2088297126839525,-161.2857142857143,0.8417659425367904,1,15,9,0,0.9992373,1
2024-04-10,HZ-Salsa-Roja-200g,CEDI_Sur,162,1090,5,1,23.75,Despejado,15000,11.05,1025.0,0,191.0,858.0,205.33333333333331,205.28571428571428,221.0,1026.428571428571,5.309672929714684,63.57142857142867,1.0619345859429368,2,15,10,1,0.020014452,0
2024-04-11,HZ-Salsa-Roja-200g,CEDI_Sur,225,1987,5,1,21.98,Despejado,15000,10.08,1009.0,0,162.0,1090.0,185.66666666666663,199.42857142857144,221.0,997.1428571428572,9.963467048710603,989.8571428571428,1.9926934097421205,3,15,11,1,0.0017718289,0
2024-04-12,HZ-Salsa-Roja-200g,CEDI_Sur,222,1847,5,0,23.99,Despejado,15000,9.1,984.0,0,225.0,1987.0,192.66666666666663,201.57142857142856,225.0,1007.8571428571428,9.163004961020553,839.1428571428571,1.8326009922041104,4,15,12,0,0.00035682294,0
2024-04-13,HZ-Salsa-Roja-200g,CEDI_Sur,191,1885,5,0,23.37,Despejado,15000,10.29,1020.0,0,222.0,1847.0,203.0,203.8571428571429,225.0,1019.2857142857144,9.24667133847232,865.7142857142857,1.849334267694464,5,15,13,0,0.0004978015,0
2024-04-14,HZ-Salsa-Roja-200g,CEDI_Sur,200,141,5,0,23.41,Despejado,15000,8.51,1036.0,1,191.0,1885.0,212.66666666666663,202.28571428571428,225.0,1011.4285714285712,0.6970338983050848,-870.4285714285713,0.1394067796610169,6,15,14,0,0.9988539,1
2024-04-15,HZ-Salsa-Roja-200g,CEDI_Sur,187,1935,5,0,24.4,Despejado,15000,10.35,1065.0,0,200.0,141.0,204.33333333333331,199.28571428571428,225.0,996.4285714285712,9.70967741935484,938.5714285714288,1.941935483870968,0,16,15,0,0.00030172037,0
2024-04-16,HZ-Salsa-Roja-200g,CEDI_Sur,209,1999,5,1,23.32,Despejado,15000,9.2,1055.0,0,187.0,1935.0,192.66666666666663,196.8571428571429,225.0,984.2857142857144,10.15457184325109,1014.7142857142856,2.0309143686502176,1,16,16,1,0.00038605422,0
2024-04-17,HZ-Salsa-Roja-200g,CEDI_Sur,197,321,5,0,23.67,Despejado,15000,10.9,1055.0,1,209.0,1999.0,198.66666666666663,199.42857142857144,225.0,997.1428571428572,1.609598853868195,-676.1428571428571,0.321919770773639,2,16,17,0,0.99961555,1
2024-04-18,HZ-Salsa-Roja-200g,CEDI_Sur,227,1961,5,1,23.09,Despejado,15000,10.51,1023.0,0,197.0,321.0,197.66666666666663,204.42857142857144,225.0,1022.1428571428572,9.592592592592592,938.8571428571428,1.9185185185185183,3,16,18,1,0.000479846,0
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Sur,216,951,5,0,22.88,Tormenta,15000,10.47,1019.0,1,227.0,1961.0,211.0,204.7142857142857,227.0,1023.5714285714288,4.645498953244941,-72.57142857142867,0.929099790648988,4,16,19,0,0.999527,1
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Sur,216,516,5,0,23.17,Despejado,15000,10.11,1008.0,1,216.0,951.0,213.33333333333331,203.8571428571429,227.0,1019.2857142857144,2.5311843027330063,-503.28571428571433,0.5062368605466012,5,16,20,0,0.9993376,1
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Sur,199,257,5,0,23.1,Despejado,15000,10.54,1027.0,1,216.0,516.0,219.66666666666663,207.42857142857144,227.0,1037.142857142857,1.2389807162534436,-780.1428571428571,0.2477961432506887,6,16,21,0,0.9994394,1
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Sur,197,1508,5,0,22.93,Despejado,15000,10.59,1020.0,0,199.0,257.0,210.33333333333331,207.28571428571428,227.0,1036.428571428571,7.274982770503102,471.5714285714287,1.4549965541006205,0,17,22,0,0.0010679837,0
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Sur,195,293,5,0,23.31,Despejado,15000,10.73,1022.0,1,197.0,1508.0,204.0,208.7142857142857,227.0,1043.571428571429,1.403832991101985,-750.5714285714287,0.2807665982203969,1,17,23,0,0.99941015,1
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Sur,212,1980,5,0,22.86,Despejado,15000,11.22,1011.0,0,195.0,293.0,197.0,206.7142857142857,227.0,1033.571428571429,9.578438147892191,946.4285714285712,1.915687629578438,2,17,24,0,0.0009855101,0
2024-03-01,HZ-Salsa-Verde-200g,CEDI_Bajio,188,1007,5,0,24.78,Despejado,15000,10.89,1013.0,1,188.0,1007.0,188.0,188.0,188.0,940.0,5.3563829787234045,67.0,1.0712765957446808,4,9,1,0,0.8759929,0
2024-03-02,HZ-Salsa-Verde-200g,CEDI_Bajio,183,513,5,0,24.35,Despejado,15000,11.37,1045.0,1,188.0,1007.0,188.0,188.0,188.0,940.0,2.728723404255319,-427.0,0.5457446808510639,5,9,2,0,0.99970144,1
2024-03-03,HZ-Salsa-Verde-200g,CEDI_Bajio,209,1958,5,0,24.57,Despejado,15000,10.73,1013.0,0,183.0,513.0,185.5,185.5,188.0,927.5,10.555256064690028,1030.5,2.111051212938005,6,9,3,0,0.001455819,0
2024-03-04,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1264,5,0,23.53,Despejado,15000,9.66,1005.0,0,209.0,1958.0,193.33333333333331,193.33333333333331,209.0,966.6666666666669,6.537931034482758,297.33333333333326,1.3075862068965516,0,10,4,0,0.00051126326,0
2024-03-05,HZ-Salsa-Verde-200g,CEDI_Bajio,213,288,5,0,23.31,Despejado,15000,9.44,995.0,1,203.0,1264.0,198.33333333333331,195.75,209.0,978.75,1.471264367816092,-690.75,0.2942528735632184,1,10,5,0,0.9994375,1
2024-03-06,HZ-Salsa-Verde-200g,CEDI_Bajio,205,1304,5,0,23.99,Despejado,15000,11.22,989.0,0,213.0,288.0,208.33333333333331,199.2,213.0,996.0,6.546184738955824,308.0,1.3092369477911647,2,10,6,0,0.000329774,0
2024-03-07,HZ-Salsa-Verde-200g,CEDI_Bajio,215,795,5,0,23.34,Lluvia,15000,10.4,983.0,1,205.0,1304.0,207.0,200.16666666666663,213.0,1000.8333333333331,3.971690258118235,-205.8333333333333,0.794338051623647,3,10,7,0,0.99892825,1
2024-03-08,HZ-Salsa-Verde-200g,CEDI_Bajio,177,797,5,0,23.28,Despejado,15000,11.95,1012.0,1,215.0,795.0,211.0,202.28571428571428,215.0,1011.4285714285712,3.9399717514124295,-214.42857142857133,0.787994350282486,4,10,8,0,0.99824595,1
2024-03-09,HZ-Salsa-Verde-200g,CEDI_Bajio,195,1106,5,0,24.28,Despejado,15000,10.43,1023.0,0,177.0,797.0,199.0,200.7142857142857,215.0,1003.5714285714288,5.510320284697508,102.42857142857132,1.1020640569395015,5,10,9,0,0.0026660718,0
2024-03-10,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1190,5,0,24.25,Lluvia,15000,12.14,1021.0,0,195.0,1106.0,195.66666666666663,202.42857142857144,215.0,1012.1428571428572,5.878616796047989,177.8571428571429,1.1757233592095977,6,10,10,0,0.0008552925,0
2024-03-11,HZ-Salsa-Verde-200g,CEDI_Bajio,199,1227,5,0,23.54,Despejado,15000,9.32,1013.0,0,203.0,1190.0,191.66666666666663,201.57142857142856,215.0,1007.8571428571428,6.087172218284904,219.1428571428571,1.2174344436569808,0,11,11,0,0.00027461955,0
2024-03-12,HZ-Salsa-Verde-200g,CEDI_Bajio,209,530,5,0,22.92,Despejado,15000,8.96,1007.0,1,199.0,1227.0,199.0,201.0,215.0,1005.0,2.63681592039801,-475.0,0.527363184079602,1,11,12,0,0.99917233,1
2024-03-13,HZ-Salsa-Verde-200g,CEDI_Bajio,206,1005,5,0,23.48,Despejado,15000,10.76,1002.0,0,209.0,530.0,203.66666666666663,200.42857142857144,215.0,1002.1428571428572,5.014255167498218,2.8571428571428896,1.0028510334996437,2,11,13,0,0.23084311,0
2024-03-14,HZ-Salsa-Verde-200g,CEDI_Bajio,206,713,5,0,23.85,Lluvia,15000,11.46,965.0,1,206.0,1005.0,204.66666666666663,200.57142857142856,215.0,1002.8571428571428,3.554843304843305,-289.8571428571429,0.710968660968661,3,11,14,0,0.9993789,1
2024-03-15,HZ-Salsa-Verde-200g,CEDI_Bajio,201,823,5,0,22.4,Despejado,15000,9.46,981.0,1,206.0,713.0,207.0,199.28571428571428,209.0,996.4285714285712,4.129749103942652,-173.42857142857133,0.8259498207885305,4,11,15,0,0.9994273,1
2024-03-16,HZ-Salsa-Verde-200g,CEDI_Bajio,191,271,5,0,23.32,Despejado,15000,11.29,1005.0,1,201.0,823.0,204.33333333333331,202.7142857142857,209.0,1013.5714285714288,1.3368569415081042,-742.5714285714287,0.2673713883016208,5,11,16,0,0.99960214,1
2024-03-17,HZ-Salsa-Verde-200g,CEDI_Bajio,203,72,5,0,22.58,Despejado,15000,11.67,978.0,1,191.0,271.0,199.33333333333331,202.14285714285717,209.0,1010.7142857142856,0.3561837455830389,-938.7142857142856,0.0712367491166077,6,11,17,0,0.99962926,1
2024-03-18,HZ-Salsa-Verde-200g,CEDI_Bajio,201,1236,5,1,23.98,Despejado,15000,11.01,1009.0,0,203.0,72.0,198.33333333333331,202.14285714285717,209.0,1010.7142857142856,6.114487632508834,225.28571428571436,1.2228975265017668,0,12,18,1,0.00029465638,0
2024-03-19,HZ-Salsa-Verde-200g,CEDI_Bajio,169,871,5,0,23.34,Despejado,15000,11.1,1051.0,1,201.0,1236.0,198.33333333333331,202.42857142857144,209.0,1012.1428571428572,4.302752293577982,-141.1428571428571,0.8605504587155963,1,12,19,0,0.99752384,1
2024-03-20,HZ-Salsa-Verde-200g,CEDI_Bajio,217,1676,5,0,23.22,Lluvia,15000,9.04,1020.0,0,169.0,871.0,191.0,196.7142857142857,206.0,983.5714285714288,8.5199709513435,692.4285714285713,1.7039941902687,2,12,20,0,0.00089520996,0
2024-03-21,HZ-Salsa-Verde-200g,CEDI_Bajio,215,1241,5,0,24.41,Lluvia,15000,10.54,982.0,0,217.0,1676.0,195.66666666666663,198.28571428571428,217.0,991.4285714285712,6.258645533141211,249.57142857142867,1.251729106628242,3,12,21,0,0.000874521,0
2024-03-22,HZ-Salsa-Verde-200g,CEDI_Bajio,176,1723,5,1,23.43,Despejado,15000,8.09,1002.0,0,215.0,1241.0,200.33333333333331,199.57142857142856,217.0,997.8571428571428,8.633500357909806,725.1428571428571,1.7267000715819614,4,12,22,1,0.00022116487,0
2024-03-23,HZ-Salsa-Verde-200g,CEDI_Bajio,232,1647,5,0,23.48,Despejado,15000,9.74,976.0,0,176.0,1723.0,202.66666666666663,196.0,217.0,980.0,8.403061224489797,667.0,1.6806122448979592,5,12,23,0,0.00036973623,0
2024-03-24,HZ-Salsa-Verde-200g,CEDI_Bajio,211,507,5,0,24.72,Despejado,15000,9.32,969.0,1,232.0,1647.0,207.66666666666663,201.8571428571429,232.0,1009.2857142857144,2.5116772823779194,-502.28571428571433,0.5023354564755839,6,12,24,0,0.99934036,1
2024-03-25,HZ-Salsa-Verde-200g,CEDI_Bajio,186,579,5,0,23.74,Despejado,15000,10.87,1015.0,1,211.0,507.0,206.33333333333331,203.0,232.0,1015.0,2.852216748768473,-436.0,0.5704433497536946,0,13,25,0,0.9977283,1
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Bajio,177,1661,5,0,23.18,Tormenta,15000,8.51,1037.0,0,186.0,579.0,209.66666666666663,200.8571428571429,232.0,1004.2857142857144,8.269559032716927,656.7142857142857,1.653911806543385,1,13,26,0,0.0004309558,0
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Bajio,196,236,5,0,23.55,Lluvia,15000,8.98,1043.0,1,177.0,1661.0,191.33333333333331,202.0,232.0,1010.0,1.1683168316831682,-774.0,0.2336633663366336,2,13,27,0,0.99938357,1
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Bajio,206,1408,5,0,23.99,Despejado,15000,11.02,1038.0,0,196.0,236.0,186.33333333333331,199.0,232.0,995.0,7.075376884422111,413.0,1.4150753768844222,3,13,28,0,0.00048047214,0
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Bajio,204,1746,5,0,23.61,Despejado,15000,9.47,1037.0,0,206.0,1408.0,193.0,197.7142857142857,232.0,988.5714285714288,8.830924855491329,757.4285714285713,1.7661849710982658,4,13,29,0,0.00040685965,0
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Bajio,232,954,5,1,22.53,Despejado,15000,11.37,1019.0,1,204.0,1746.0,202.0,201.7142857142857,232.0,1008.5714285714288,4.729461756373937,-54.57142857142867,0.9458923512747874,5,13,30,1,0.9995097,1
2024-03-31,HZ-Salsa-Verde-200g,CEDI_Bajio,199,1231,5,1,22.88,Despejado,15000,9.77,1012.0,0,232.0,954.0,214.0,201.7142857142857,232.0,1008.5714285714288,6.102691218130311,222.42857142857133,1.220538243626062,6,13,31,1,0.0015100626,0
2024-04-01,HZ-Salsa-Verde-200g,CEDI_Bajio,202,1080,5,1,23.22,Despejado,15000,10.92,999.0,0,199.0,1231.0,211.66666666666663,200.0,232.0,1000.0,5.4,80.0,1.08,0,14,1,1,0.007751212,0
2024-04-02,HZ-Salsa-Verde-200g,CEDI_Bajio,201,120,5,0,23.62,Tormenta,15000,8.87,989.0,1,202.0,1080.0,211.0,202.28571428571428,232.0,1011.4285714285712,0.5932203389830508,-891.4285714285713,0.1186440677966101,1,14,2,0,0.9993912,1
2024-04-03,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1414,5,0,23.57,Despejado,15000,11.5,995.0,0,201.0,120.0,200.66666666666663,205.7142857142857,232.0,1028.571428571429,6.873611111111111,385.4285714285713,1.3747222222222222,2,14,3,0,0.00042837643,0
2024-04-04,HZ-Salsa-Verde-200g,CEDI_Bajio,214,853,5,0,24.46,Despejado,15000,9.73,1020.0,1,203.0,1414.0,202.0,206.7142857142857,232.0,1033.571428571429,4.126468555632343,-180.57142857142867,0.8252937111264684,3,14,4,0,0.99884194,1
2024-04-05,HZ-Salsa-Verde-200g,CEDI_Bajio,192,231,5,0,24.18,Tormenta,15000,11.39,1045.0,1,214.0,853.0,206.0,207.8571428571429,232.0,1039.2857142857142,1.111340206185567,-808.2857142857142,0.2222680412371134,4,14,5,0,0.9997081,1
2024-04-06,HZ-Salsa-Verde-200g,CEDI_Bajio,189,661,5,0,23.71,Tormenta,15000,10.17,1059.0,1,192.0,231.0,203.0,206.14285714285717,232.0,1030.7142857142858,3.2065142065142065,-369.7142857142858,0.6413028413028412,5,14,6,0,0.99867046,1
2024-04-07,HZ-Salsa-Verde-200g,CEDI_Bajio,191,496,5,0,22.92,Despejado,15000,9.65,1059.0,1,189.0,661.0,198.33333333333331,200.0,214.0,1000.0,2.48,-504.0,0.496,6,14,7,0,0.9996306,1
2024-04-08,HZ-Salsa-Verde-200g,CEDI_Bajio,209,603,5,0,23.07,Despejado,15000,10.16,1032.0,1,191.0,496.0,190.66666666666663,198.8571428571429,214.0,994.2857142857144,3.0323275862068964,-391.28571428571433,0.6064655172413793,0,15,8,0,0.99867177,1
2024-04-09,HZ-Salsa-Verde-200g,CEDI_Bajio,239,1711,5,0,23.83,Despejado,15000,9.83,1018.0,0,209.0,603.0,196.33333333333331,199.8571428571429,214.0,999.2857142857144,8.561115082201573,711.7142857142857,1.7122230164403145,1,15,9,0,0.0003104829,0
2024-04-10,HZ-Salsa-Verde-200g,CEDI_Bajio,217,1614,5,0,23.76,Despejado,15000,11.77,983.0,0,239.0,1711.0,213.0,205.28571428571428,239.0,1026.428571428571,7.862212943632568,587.5714285714287,1.5724425887265137,2,15,10,0,0.0005627539,0
2024-04-11,HZ-Salsa-Verde-200g,CEDI_Bajio,203,275,5,0,24.16,Despejado,15000,10.34,981.0,1,217.0,1614.0,221.66666666666663,207.28571428571428,239.0,1036.428571428571,1.3266712611991731,-761.4285714285713,0.2653342522398346,3,15,11,0,0.9996618,1
2024-04-12,HZ-Salsa-Verde-200g,CEDI_Bajio,191,1147,5,0,24.57,Despejado,15000,11.39,986.0,0,203.0,275.0,219.66666666666663,205.7142857142857,239.0,1028.571428571429,5.575694444444444,118.42857142857132,1.115138888888889,4,15,12,0,0.00187171,0
2024-04-13,HZ-Salsa-Verde-200g,CEDI_Bajio,182,1311,5,0,23.17,Lluvia,15000,8.59,1034.0,0,191.0,1147.0,203.66666666666663,205.57142857142856,239.0,1027.857142857143,6.3773453787352326,283.1428571428571,1.2754690757470466,5,15,13,0,0.00041302168,0
2024-04-14,HZ-Salsa-Verde-200g,CEDI_Bajio,225,1656,5,1,23.5,Despejado,15000,11.61,1006.0,0,182.0,1311.0,192.0,204.57142857142856,239.0,1022.8571428571428,8.094972067039105,633.1428571428571,1.6189944134078211,6,15,14,1,0.00047690648,0
2024-04-15,HZ-Salsa-Verde-200g,CEDI_Bajio,182,1865,5,0,23.79,Lluvia,15000,10.13,1032.0,0,225.0,1656.0,199.33333333333331,209.42857142857144,239.0,1047.142857142857,8.90518417462483,817.8571428571429,1.781036834924966,0,16,15,0,0.00032107547,0
2024-04-16,HZ-Salsa-Verde-200g,CEDI_Bajio,201,50,5,0,23.92,Tormenta,15000,10.52,1009.0,1,182.0,1865.0,196.33333333333331,205.57142857142856,239.0,1027.857142857143,0.2432244614315496,-977.8571428571428,0.0486448922863099,1,16,16,0,0.9996339,1
2024-04-17,HZ-Salsa-Verde-200g,CEDI_Bajio,196,1660,5,0,22.74,Despejado,15000,9.25,1016.0,0,201.0,50.0,202.66666666666663,200.14285714285717,225.0,1000.7142857142856,8.294075660242685,659.2857142857143,1.658815132048537,2,16,17,0,0.0008934711,0
2024-04-18,HZ-Salsa-Verde-200g,CEDI_Bajio,230,1675,5,0,24.29,Despejado,15000,10.66,956.0,0,196.0,1660.0,193.0,197.14285714285717,225.0,985.7142857142856,8.496376811594203,689.2857142857143,1.6992753623188406,3,16,18,0,0.0006139237,0
2024-04-19,HZ-Salsa-Verde-200g,CEDI_Bajio,197,975,5,0,23.29,Despejado,15000,10.65,966.0,0,230.0,1675.0,209.0,201.0,230.0,1005.0,4.850746268656716,-30.0,0.9701492537313432,4,16,19,0,0.9966439,0
2024-04-20,HZ-Salsa-Verde-200g,CEDI_Bajio,208,1701,5,0,23.11,Despejado,15000,10.24,979.0,0,197.0,975.0,207.66666666666663,201.8571428571429,230.0,1009.2857142857144,8.426751592356688,691.7142857142857,1.6853503184713374,5,16,20,0,0.0007867013,0
2024-04-21,HZ-Salsa-Verde-200g,CEDI_Bajio,178,1257,5,0,23.65,Lluvia,15000,9.3,1016.0,0,208.0,1701.0,211.66666666666663,205.57142857142856,230.0,1027.857142857143,6.114662960389159,229.1428571428571,1.2229325920778318,6,16,21,0,0.00033402914,0
2024-04-22,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1352,5,0,23.43,Tormenta,15000,11.27,1030.0,0,178.0,1257.0,194.33333333333331,198.8571428571429,230.0,994.2857142857144,6.798850574712644,357.71428571428567,1.3597701149425288,0,17,22,0,0.0006853659,0
2024-04-23,HZ-Salsa-Verde-200g,CEDI_Bajio,170,1454,5,0,22.66,Despejado,15000,9.18,1062.0,0,203.0,1352.0,196.33333333333331,201.8571428571429,230.0,1009.2857142857144,7.203113941967445,444.71428571428567,1.440622788393489,1,17,23,0,0.0007703409,0
2024-04-24,HZ-Salsa-Verde-200g,CEDI_Bajio,207,951,5,0,23.98,Despejado,15000,10.39,1065.0,1,170.0,1454.0,183.66666666666663,197.42857142857144,230.0,987.1428571428572,4.816931982633864,-36.14285714285711,0.9633863965267728,2,17,24,0,0.999451,1
2024-03-01,HZ-Salsa-Verde-200g,CEDI_Norte,195,1180,3,0,22.9,Despejado,15000,12.64,606.0,0,195.0,1180.0,195.0,195.0,195.0,585.0,6.051282051282051,595.0,2.017094017094017,4,9,1,0,0.0010860064,0
2024-03-02,HZ-Salsa-Verde-200g,CEDI_Norte,191,162,3,1,23.28,Despejado,15000,10.42,600.0,1,195.0,1180.0,195.0,195.0,195.0,585.0,0.8307692307692308,-423.0,0.2769230769230769,5,9,2,1,0.99939835,1
2024-03-03,HZ-Salsa-Verde-200g,CEDI_Norte,196,985,3,0,23.51,Despejado,15000,10.94,612.0,0,191.0,162.0,193.0,193.0,195.0,579.0,5.103626943005182,406.0,1.701208981001727,6,9,3,0,0.00055389333,0
2024-03-04,HZ-Salsa-Verde-200g,CEDI_Norte,219,1400,3,1,23.17,Despejado,15000,11.86,597.0,0,196.0,985.0,194.0,194.0,196.0,582.0,7.216494845360825,818.0,2.405498281786941,0,10,4,1,0.00039869815,0
2024-03-05,HZ-Salsa-Verde-200g,CEDI_Norte,185,330,3,1,24.53,Despejado,15000,10.18,593.0,1,219.0,1400.0,202.0,200.25,219.0,600.75,1.647940074906367,-270.75,0.5493133583021224,1,10,5,1,0.9987514,1
2024-03-06,HZ-Salsa-Verde-200g,CEDI_Norte,208,665,3,0,22.56,Lluvia,15000,10.15,564.0,0,185.0,330.0,200.0,197.2,219.0,591.5999999999999,3.372210953346856,73.40000000000009,1.1240703177822855,2,10,6,0,0.004952561,0
2024-03-07,HZ-Salsa-Verde-200g,CEDI_Norte,204,1302,3,0,22.89,Despejado,15000,11.21,571.0,0,208.0,665.0,204.0,199.0,219.0,597.0,6.542713567839196,705.0,2.180904522613065,3,10,7,0,0.00096115656,0
2024-03-08,HZ-Salsa-Verde-200g,CEDI_Norte,181,854,3,0,22.46,Despejado,15000,9.22,581.0,0,204.0,1302.0,199.0,199.7142857142857,219.0,599.1428571428571,4.276108726752503,254.8571428571429,1.425369575584168,4,10,8,0,0.0005713437,0
2024-03-09,HZ-Salsa-Verde-200g,CEDI_Norte,179,635,3,0,23.32,Despejado,15000,11.61,598.0,0,181.0,854.0,197.66666666666663,197.7142857142857,219.0,593.1428571428571,3.2117052023121384,41.85714285714289,1.070568400770713,5,10,9,0,0.009662438,0
2024-03-10,HZ-Salsa-Verde-200g,CEDI_Norte,211,358,3,0,24.98,Lluvia,15000,10.4,597.0,1,179.0,635.0,188.0,196.0,219.0,588.0,1.8265306122448977,-230.0,0.608843537414966,6,10,10,0,0.99961287,1
2024-03-11,HZ-Salsa-Verde-200g,CEDI_Norte,191,774,3,0,22.86,Despejado,15000,8.86,600.0,0,211.0,358.0,190.33333333333331,198.14285714285717,219.0,594.4285714285714,3.906272530641673,179.57142857142856,1.3020908435472245,0,11,11,0,0.0016243098,0
2024-03-12,HZ-Salsa-Verde-200g,CEDI_Norte,196,104,3,0,24.16,Lluvia,15000,9.29,576.0,1,191.0,774.0,193.66666666666663,194.14285714285717,211.0,582.4285714285714,0.5356880058866814,-478.4285714285714,0.1785626686288937,1,11,12,0,0.9992422,1
2024-03-13,HZ-Salsa-Verde-200g,CEDI_Norte,210,1818,3,0,23.35,Tormenta,15000,11.53,547.0,0,196.0,104.0,199.33333333333331,195.7142857142857,211.0,587.1428571428571,9.28905109489051,1230.857142857143,3.096350364963504,2,11,13,0,0.00020942632,0
2024-03-14,HZ-Salsa-Verde-200g,CEDI_Norte,194,1093,3,0,23.27,Despejado,15000,10.14,550.0,0,210.0,1818.0,199.0,196.0,211.0,588.0,5.576530612244898,505.0,1.8588435374149657,3,11,14,0,0.00015010797,0
2024-03-15,HZ-Salsa-Verde-200g,CEDI_Norte,172,620,3,0,23.18,Despejado,15000,9.7,557.0,0,194.0,1093.0,200.0,194.57142857142856,211.0,583.7142857142858,3.186490455212922,36.28571428571422,1.062163485070974,4,11,15,0,0.004999084,0
2024-03-16,HZ-Salsa-Verde-200g,CEDI_Norte,181,1695,3,1,23.87,Despejado,15000,11.12,571.0,0,172.0,620.0,192.0,193.28571428571428,211.0,579.8571428571429,8.76940133037694,1115.142857142857,2.923133776792313,5,11,16,1,0.00015246375,0
2024-03-17,HZ-Salsa-Verde-200g,CEDI_Norte,197,1906,3,0,23.9,Lluvia,15000,10.3,560.0,0,181.0,1695.0,182.33333333333331,193.57142857142856,211.0,580.7142857142858,9.846494464944648,1325.2857142857142,3.282164821648216,6,11,17,0,0.00040506088,0
2024-03-18,HZ-Salsa-Verde-200g,CEDI_Norte,179,1922,3,0,22.99,Despejado,15000,9.71,550.0,0,197.0,1906.0,183.33333333333331,191.57142857142856,210.0,574.7142857142858,10.032811334824755,1347.2857142857142,3.3442704449415857,0,12,18,0,0.00035692248,0
2024-03-19,HZ-Salsa-Verde-200g,CEDI_Norte,195,941,3,1,23.61,Despejado,15000,9.17,555.0,0,179.0,1922.0,185.66666666666663,189.8571428571429,210.0,569.5714285714286,4.956358164033108,371.4285714285714,1.652119388011036,1,12,19,1,0.00039023542,0
2024-03-20,HZ-Salsa-Verde-200g,CEDI_Norte,186,1644,3,0,23.08,Tormenta,15000,12.08,571.0,0,195.0,941.0,190.33333333333331,189.7142857142857,210.0,569.1428571428571,8.665662650602409,1074.857142857143,2.88855421686747,2,12,20,0,0.0004601813,0
2024-03-21,HZ-Salsa-Verde-200g,CEDI_Norte,169,631,3,0,24.03,Despejado,15000,11.44,600.0,0,186.0,1644.0,186.66666666666663,186.28571428571428,197.0,558.8571428571429,3.3872699386503067,72.14285714285711,1.1290899795501022,3,12,21,0,0.0003356388,0
2024-03-22,HZ-Salsa-Verde-200g,CEDI_Norte,200,964,3,0,24.28,Despejado,15000,11.79,581.0,0,169.0,631.0,183.33333333333331,182.7142857142857,197.0,548.1428571428571,5.275996872556685,415.8571428571429,1.7586656241855618,4,12,22,0,0.0008357398,0
2024-03-23,HZ-Salsa-Verde-200g,CEDI_Norte,202,224,3,0,23.19,Despejado,15000,9.44,583.0,1,200.0,964.0,185.0,186.7142857142857,200.0,560.1428571428571,1.1996939556235653,-336.1428571428571,0.3998979852078552,5,12,23,0,0.9992786,1
2024-03-24,HZ-Salsa-Verde-200g,CEDI_Norte,198,942,3,1,23.67,Despejado,15000,8.94,601.0,0,202.0,224.0,190.33333333333331,189.7142857142857,202.0,569.1428571428571,4.965361445783132,372.8571428571429,1.655120481927711,6,12,24,1,0.00039992674,0
2024-03-25,HZ-Salsa-Verde-200g,CEDI_Norte,181,1122,3,0,23.93,Despejado,15000,12.0,604.0,0,198.0,942.0,200.0,189.8571428571429,202.0,569.5714285714286,5.909706546275395,552.4285714285714,1.9699021820917983,0,13,25,0,0.00013887667,0
